"seller id","warehouse id","po_type","store order id","order release id","order line id","seller order id","order id fk","created on","style id","seller sku code","sku id","myntra sku code","size","vendor article number","brand","style name","article type","order status","packet id","seller packe id","courier code","order tracking number","seller warehouse id","cancellation reason id fk","cancellation reason","packed on","fmpu date","inscanned on","shipped on","delivered on","cancelled on","rto creation date","lost date","return creation date","final amount","total mrp","discount","coupon discount","shipping charge","gift charge","tax recovery","city","state","zipcode","seller price"
"36387","58640","PPMP","'130773800992315068801","8628797198","10628722036","762cf252-56cb-4d08-9a7a-bf958208b69e","5570913037","2025-08-22 16:17:18.000","36084487","RUS_SOL_KURTA_ORANGE_M","115296590","ANRCKRTA115296590","M","RUS_SOL_KURTA_ORANGE","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9758309291",,"EK_E2E","MYEC1061750347","58640",,,"2025-08-23 13:52:17.000","2025-08-25 17:00:33.000","2025-08-29 14:20:30.000","2025-08-29 14:26:43.000","2025-09-01 13:12:30.000",,,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500019","340"
"36387","58640","PPMP","'130785761785361353103","8630877915","10630802618","13007ba4-4637-4888-ae8a-b652287280d9","5572208543","2025-08-24 01:30:47.000","36084495","RUS_SK_Shatranj_Eygpt_Black_L","115296632","ANRCKRTA115296632","L","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","9758691195",,"EK_E2E","MYEC1061823384","58640",,,"2025-08-24 12:37:33.000","2025-08-25 17:00:30.000","2025-08-29 08:51:18.000","2025-08-29 08:58:59.000","2025-08-31 08:50:33.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Wardha","MH","442001","260"
"36387","58640","PPMP","'130849437035173847103","8640105386","10640029883","43aa7a82-1e62-47fd-a9c4-16429b6d5b8c","5577923767","2025-08-31 10:23:19.000","36084495","RUS_SK_Shatranj_Eygpt_Black_L","115296632","ANRCKRTA115296632","L","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","9761266696",,"EK_E2E","MYEP1079998439","58640",,,"2025-08-31 12:36:28.000","2025-09-01 17:41:51.000","2025-09-02 02:12:17.000","2025-09-02 02:19:03.000","2025-09-04 09:22:06.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Bangalore","KA","560037","260"
"36387","58640","PPMP","'130789951436823147201","8631330707","10631255406","72b31b3f-264f-42b8-808b-0f6338b475b1","5572481073","2025-08-24 13:09:03.000","36084495","RUS_SK_Shatranj_Eygpt_Black_L","115296632","ANRCKRTA115296632","L","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8631330707",,"EK_E2E","MYEP1079345167","58640",,,"2025-08-25 12:36:53.000","2025-08-25 17:00:36.000","2025-08-29 08:51:59.000","2025-08-29 08:59:11.000","2025-08-31 10:05:51.000",,,,"2025-09-05 08:03:00","319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Baroda","GJ","390012","260"
"36387","58640","PPMP","'130749047701999337501","8623915627","10623840576","0f8fbc4c-8df8-48b0-8e6d-075dfc5cc363","5567993530","2025-08-19 19:31:45.000","36084483","RUS_ICH_DOBBY_ORANGE_M","115296568","ANRCKRTA115296568","M","RUS_ICH_DOBBY_ORANGE","Anouk Rustic","Anouk Rustic Men Mandarin Collar Pure Cotton Kurta","Kurtas","C","8623915627",,"EK_E2E","MYEP1078982553","58640",,,"2025-08-22 13:40:17.000","2025-08-22 18:05:39.000","2025-08-25 01:55:34.000","2025-08-25 02:00:21.000","2025-08-26 14:39:11.000",,,,,"439.00","2199.00","1760.00","0.00","0.00","0.00","0.00","Navsari","GJ","396590","380"
"36387","58640","PPMP","'130748906999178599003","8623887544","10623812493","740869c1-b8e0-46b2-bd46-2208cc36a950","5567975006","2025-08-19 19:08:18.000","36084496","RUS_MAGIC_IKKAT_NAVY_M","115296636","ANRCKRTA115296636","M","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","8623887544",,"EK_E2E","MYEP1078982011","58640",,,"2025-08-22 13:39:28.000","2025-08-22 18:05:32.000","2025-08-25 01:30:45.000","2025-08-25 01:36:57.000","2025-08-28 12:19:11.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Kolkata","WB","700029","340"
"36387","58640","PPMP","'130764966085071828101","8626357059","10626281946","2f1a4f93-8829-4c86-b677-4faefaade57b","5569508153","2025-08-21 15:44:50.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","F",,,"EK_E2E",,"58640","41","Incorrect size ordered",,,,,,"2025-08-21 15:45:09.000",,,,"351.00","2199.00","1848.00","88.00","0.00","0.00","0.00","Belgaum","KA","590010","292"
"36387","58640","PPMP","'130840940729446171701","8638694785","10638619296","a9c92c39-07b6-4709-95be-f22c923ebefe","5577071022","2025-08-30 10:47:16.000","36084506","RUS_ICH_CHECKS_GREY_M","115296686","ANRCKRTA115296686","M","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","9760862148",,"EK_E2E","MYEP1079914589","58640",,,"2025-08-30 12:31:36.000","2025-08-30 15:34:02.000","2025-08-30 23:28:57.000","2025-08-30 23:36:17.000","2025-09-02 14:57:39.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Margao","GA","403709","340"
"36387","58640","PPMP","'130751552318290671703","8624398114","10624323057","312d9dc3-732e-45a4-ac79-41612316dd72","5568288732","2025-08-20 02:29:11.000","36084484","RUS_KURTA_STR_PINK_S","115296575","ANRCKRTA115296575","S","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","F",,,"EK_E2E",,"58640","44","Ordered By Mistake",,,,,,"2025-08-21 14:01:40.000",,,,"399.00","1999.00","1600.00","60.00","0.00","0.00","0.00","Moradabad","UP","244412","340"
"36387","58640","PPMP","'130791097214319690903","8631598441","10631523138","26323411-b098-4404-85ba-79809baced4a","5572645639","2025-08-24 16:20:01.000","36084504","RUS_ICH_DOBBY_BEIGE_S","115296675","ANRCKRTA115296675","S","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8631598441",,"EK_E2E","MYEP1079346471","58640",,,"2025-08-25 12:43:06.000","2025-08-25 17:00:36.000","2025-08-29 11:03:16.000","2025-08-29 11:08:39.000","2025-08-31 13:51:31.000",,,,,"351.00","2199.00","1848.00","36.00","0.00","0.00","0.00","Ahmedabad","GJ","380008","292"
"36387","58640","PPMP","'130836960426446677103","8638327060","10638251570","feeb7c25-6417-483b-85cc-8db4449afc49","5576853928","2025-08-29 23:43:52.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_M","115296666","ANRCKRTA115296666","M","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","8638327060",,"DE_4PL","5965280297826","58640",,,"2025-08-30 11:36:48.000","2025-08-30 16:36:46.000","2025-08-30 23:23:05.000","2025-09-03 15:20:41.000","2025-09-06 10:15:15.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Bangalore","KA","560064","340"
"36387","58640","PPMP","'130792256882232142103","8631861537","10631786212","d299eb34-6844-466d-a49f-6d8492ef8b59","5572807608","2025-08-24 19:33:17.000","36084498","RUS_MAGIC_IKKAT_RED_M","115296646","ANRCKRTA115296646","M","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","C","8631861537",,"EK_E2E","MYEC1061956707","58640",,,"2025-08-25 12:46:15.000","2025-08-25 17:00:16.000","2025-08-29 05:50:07.000","2025-08-29 05:55:11.000","2025-09-01 17:14:02.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Lucknow","UP","226001","340"
"36387","58640","PPMP","'130677829628342752603","8612052933","10611978547","e4952977-3a07-4af6-8496-4d8b6c3cb888","5560879090","2025-08-11 13:42:04.000","36084504","RUS_ICH_DOBBY_BEIGE_XXL","115296679","ANRCKRTA115296679","XXL","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8612052933",,"EK_E2E","MYEP1077706627","58640",,,"2025-08-12 12:25:37.000","2025-08-13 17:00:21.000","2025-08-14 00:35:38.000","2025-08-14 00:41:43.000","2025-08-17 13:02:26.000",,,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Thane","MH","400601","292"
"36387","58640","PPMP","'130831419310819981203","8637215730","10637140278","c92f8239-1910-4897-a953-1c6bf64616b6","5576162397","2025-08-29 08:20:21.000","36084499","RUS_SK_Shatranj_Quirky_Red_S","115296648","ANRCKRTA115296648","S","RUS_SK_Shatranj_Quirky_Red","Anouk Rustic","Anouk Rustic Ethnic Motifs Printed Mandarin Collar Long Sleeves Pure Cotton Short Kurta","Kurtas","C","8637215730",,"EK_E2E","MYEP1079790801","58640",,,"2025-08-29 11:35:30.000","2025-08-29 16:38:43.000","2025-08-29 23:34:12.000","2025-08-29 23:41:04.000","2025-09-01 18:40:02.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Bangalore","KA","560099","260"
"36387","58640","PPMP","'130774372589592015403","8628904064","10628828891","7a8e6f08-bf36-414a-a254-91c96c2458ef","5570983188","2025-08-22 17:52:35.000","36084484","RUS_KURTA_STR_PINK_XL","115296578","ANRCKRTA115296578","XL","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","C","8628904064",,"EK_E2E","MYEP1079111269","58640",,,"2025-08-23 13:49:53.000","2025-08-25 17:00:28.000","2025-08-29 14:20:47.000","2025-08-29 14:26:53.000","2025-09-01 16:35:51.000",,,,"2025-09-01 23:05:00","399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Palakkad","KL","679121","340"
"36387","58640","PPMP","'130726655208066382001","8620389183","10620314367","74f4f9ae-bc2d-4ae1-a057-72c1139d63aa","5565844467","2025-08-17 05:19:41.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8620389183",,"EK_E2E","MYEP1078273921","58640",,,"2025-08-17 12:11:13.000","2025-08-21 17:59:48.000","2025-08-22 01:25:33.000","2025-08-22 01:31:23.000","2025-08-23 16:08:35.000",,,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Mumbai","MH","401305","292"
"36387","58640","PPMP","'130797777976365609201","8632618784","10632543435","71e940bc-e40b-45e4-845e-e1636862b616","5573255701","2025-08-25 10:53:28.000","36084938","RUS_KURTA_PURPLE_L","115297523","ANRCKRTA115297523","L","RUS_KURTA_PURPLE","Anouk Rustic","Anouk Rustic Geometric Printed Band Collar Straight Kurta","Kurtas","C","8632618784",,"EK_E2E","MYEC1061959091","58640",,,"2025-08-25 12:54:07.000","2025-08-25 16:59:57.000","2025-08-29 05:33:35.000","2025-08-29 05:39:19.000","2025-08-30 14:40:57.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Mumbai","MH","400028","340"
"36387","58640","PPMP","'130823513956639688501","8636106593","10636031205","a4e2039d-f75b-437d-a74e-38c645d40b83","5575462813","2025-08-28 10:22:48.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8636106593",,"EK_E2E","MYEP1079700091","58640",,,"2025-08-28 13:56:44.000","2025-08-28 17:30:30.000","2025-08-29 08:53:39.000","2025-08-29 08:59:13.000","2025-09-01 12:02:16.000",,,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Balaghat","MP","481001","292"
"36387","58640","PPMP","'130826370594442968403","8636598577","10636523147","9405c5dc-bbd5-4501-a3ad-36459c817a69","5575782146","2025-08-28 18:18:54.000","36084492","RUS_SK_Shatranj_Quirky_Black_XXL","115296619","ANRCKRTA115296619","XXL","RUS_SK_Shatranj_Quirky_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8636598577",,"EK_E2E","MYEC1062382804","58640",,,"2025-08-29 11:33:12.000","2025-08-29 16:38:22.000","2025-08-30 09:12:30.000","2025-08-30 09:18:54.000","2025-09-05 12:26:39.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Vishakhapatnam","AP","530048","260"
"36387","58640","PPMP","'130759881186136635001","8625675642","10625600545","ff7266ec-4dc7-4322-b388-275355f3e982","5569092420","2025-08-21 01:37:21.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_M","115296666","ANRCKRTA115296666","M","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","9757519220",,"EK_E2E","MYEC1061496955","58640",,,"2025-08-21 12:02:41.000","2025-08-21 17:59:48.000","2025-08-22 01:25:26.000","2025-08-22 01:31:31.000","2025-08-23 14:55:11.000",,,,,"399.00","2499.00","2100.00","80.00","0.00","0.00","0.00","Mumbai","MH","401107","340"
"36387","58640","PPMP","'130835055916537443103","8637913020","10637837548","8a055566-ec39-4474-819e-4b7bb6a3606a","5576599716","2025-08-29 18:26:27.000","36084504","RUS_ICH_DOBBY_BEIGE_XXL","115296679","ANRCKRTA115296679","XXL","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8637913020",,"EK_E2E","MYEP1079901500","58640",,,"2025-08-30 11:33:15.000","2025-08-30 15:33:03.000","2025-08-31 01:08:47.000","2025-08-31 01:15:47.000","2025-09-02 17:18:55.000",,,,,"351.00","2199.00","1848.00","36.00","0.00","0.00","0.00","Vadodara","GJ","390019","292"
"36387","58640","PPMP","'130790501967912632603","8631461164","10631385863","09923b7c-9048-4756-9c75-d53d6a6a4da7","5572561397","2025-08-24 14:40:48.000","36084506","RUS_ICH_CHECKS_GREY_S","115296685","ANRCKRTA115296685","S","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","C","9759115098",,"EK_E2E","MYEP1079346056","58640",,,"2025-08-25 12:41:27.000","2025-08-25 16:59:57.000","2025-08-29 05:35:01.000","2025-08-29 05:39:19.000","2025-08-30 15:18:32.000",,,,,"399.00","2499.00","2100.00","40.00","0.00","0.00","0.00","Mumbai","MH","400064","340"
"36387","58640","PPMP","'130695122958441746803","8615110943","10615036408","bb7c9d08-1180-4421-8d3b-8388ee4ca098","5562718161","2025-08-13 13:44:18.000","36084498","RUS_MAGIC_IKKAT_RED_L","115296647","ANRCKRTA115296647","L","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","F","8615110943",,"DE_E2E","219143205084853","58640","89","Hard Stop cancellation from platform","2025-08-14 12:06:21.000",,,,,"2025-08-20 17:17:02.000",,,,"399.00","2499.00","2100.00","40.00","0.00","0.00","0.00","Jaipur","RJ","302020","340"
"36387","58640","PPMP","'130757207877754766503","8625106391","10625031302","a57bf512-050e-44fe-921d-dd3ced0ef502","5568740494","2025-08-20 18:11:48.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_M","115296666","ANRCKRTA115296666","M","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","8625106391",,"EK_E2E","MYEP1078982310","58640",,,"2025-08-22 13:43:28.000","2025-08-22 18:05:39.000","2025-08-25 01:54:35.000","2025-08-25 01:59:41.000","2025-08-27 13:38:10.000",,,,,"399.00","2499.00","2100.00","22.00","0.00","0.00","0.00","Rajkot","GJ","360005","340"
"36387","58640","PPMP","'130689052674939847403","8614171269","10614096805","f1e9456f-c443-482a-9ccb-cf94888a1132","5562168991","2025-08-12 20:52:35.000","36084495","RUS_SK_Shatranj_Eygpt_Black_XL","115296633","ANRCKRTA115296633","XL","RUS_SK_Shatranj_Eygpt_Black","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Pure Cotton Straight Kurta","Kurtas","C","8614171269",,"DE_4PL","5965256064132","58640",,,"2025-08-13 12:50:04.000","2025-08-13 17:00:47.000","2025-08-14 00:36:22.000","2025-08-14 02:36:03.000","2025-08-17 13:44:00.000",,,,"2025-08-17 17:35:00","319.00","1999.00","1680.00","96.00","0.00","0.00","0.00","Calangute","GA","403516","260"
"36387","58640","PPMP","'130767154546688617701","8626800675","10626725542","623e84a5-f54b-4281-8b1b-2e34adf3059d","5569798858","2025-08-21 21:49:34.000","36084496","RUS_MAGIC_IKKAT_NAVY_L","115296637","ANRCKRTA115296637","L","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","C","9757846975",,"EK_E2E","MYEP1078932872","58640",,,"2025-08-22 10:31:31.000","2025-08-22 18:05:49.000","2025-08-25 01:56:05.000","2025-08-25 02:01:52.000","2025-08-28 11:47:51.000",,,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","New Delhi","DL","110091","340"
"36387","58640","PPMP","'130769059638259926901","8627234824","10627159671","274fdc7a-b520-444a-9452-a4ac9469288f","5570045989","2025-08-22 03:07:05.000","36084485","RUS_KURTA_BEIGE_S","115296580","ANRCKRTA115296580","S","RUS_KURTA_BEIGE","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","F","9757848195",,"EK_E2E","MYEC1061585662","58640","110","Vendor Failed to Handover (Ekart)","2025-08-22 10:34:22.000","2025-08-22 18:05:48.000",,,,"2025-09-02 16:22:33.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Panjim","GA","403005","340"
"36387","58640","PPMP","'130754112698564173701","8624539062","10624464005","d0341b35-f99e-4842-9c40-a5f7ef3813a4","5568375439","2025-08-20 09:35:55.000","36084493","RUS_SK_Shatranj_Quirky_White_L","115296622","ANRCKRTA115296622","L","RUS_SK_Shatranj_Quirky_White","Anouk Rustic","Anouk Rustic Ethnic Motifs Printed Mandarin Collar Long Sleeves Pure Cotton Short Kurta","Kurtas","F",,,"EK_E2E",,"58640","42","Product not required anymore",,,,,,"2025-08-20 21:11:55.000",,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Saligao","GA","403511","260"
"36387","58640","PPMP","'130773776743088388903","8628792554","10628717392","1510dae7-2544-4582-8ee2-d84bb84f921c","5570910075","2025-08-22 16:13:15.000","36084487","RUS_SOL_KURTA_ORANGE_M","115296590","ANRCKRTA115296590","M","RUS_SOL_KURTA_ORANGE","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","C","9758308715",,"DE_4PL","5965271690464","58640",,,"2025-08-23 13:50:55.000","2025-08-25 17:07:12.000","2025-08-29 06:41:05.000","2025-08-29 07:02:28.000","2025-09-01 18:25:53.000",,,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500084","340"
"36387","58640","PPMP","'130732500338829635703","8621455430","10621380572","08202e19-c8c0-4433-8418-9daf8a536766","5566483554","2025-08-17 21:33:51.000","36084504","RUS_ICH_DOBBY_BEIGE_L","115296677","ANRCKRTA115296677","L","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8621455430",,"EK_E2E","MYEC1061158695","58640",,,"2025-08-18 12:01:25.000","2025-08-21 17:51:57.000","2025-08-22 01:31:52.000","2025-08-22 01:38:31.000","2025-08-23 18:31:39.000",,,,,"351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500035","292"
"36387","58640","PPMP","'130732650774980320203","8621495702","10621420844","a9b1d232-5a40-4958-9430-2a54970f195c","5566506861","2025-08-17 21:58:56.000","36084498","RUS_MAGIC_IKKAT_RED_S","115296645","ANRCKRTA115296645","S","RUS_MAGIC_IKKAT_RED","Anouk Rustic","Anouk Rustic Men Abstract Printed Kurta","Kurtas","C","8621495702",,"EK_E2E","MYEP1078433738","58640",,,"2025-08-18 12:02:14.000","2025-08-21 17:59:45.000","2025-08-22 01:25:43.000","2025-08-22 01:33:16.000","2025-08-23 15:58:10.000",,,,,"399.00","2499.00","2100.00","40.00","0.00","0.00","0.00","Mumbai","MH","400101","340"
"36387","58640","PPMP","'130783290778377996401","8630342398","10630267136","d05d208e-0aa9-406b-95df-543c684c2855","5571886232","2025-08-23 18:38:56.000","36084496","RUS_MAGIC_IKKAT_NAVY_L","115296637","ANRCKRTA115296637","L","RUS_MAGIC_IKKAT_NAVY","Anouk Rustic","Anouk Rustic Men Ethnic Motifs Printed Daily Straight Kurta","Kurtas","F","8630342398",,"DE_4PL","5965272772620","58640","27","Delayed Delivery Cancellation","2025-08-24 12:29:43.000","2025-08-26 16:08:43.000","2025-08-29 06:49:46.000","2025-08-29 10:00:33.000",,"2025-09-12 19:15:51.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Mumbai","MH","400066","340"
"36387","58640","PPMP","'130797160124671762601","8632527552","10632452204","d1e87ceb-2161-4805-87a4-7d8f3f248066","5573198425","2025-08-25 09:10:30.000","36084487","RUS_SOL_KURTA_ORANGE_M","115296590","ANRCKRTA115296590","M","RUS_SOL_KURTA_ORANGE","Anouk Rustic","Anouk Rustic Band Collar Straight Kurta","Kurtas","F","9759117286",,"EK_E2E","MYEP1079348363","58640","110","Vendor Failed to Handover (Ekart)","2025-08-25 12:49:31.000",,,,,"2025-08-31 20:52:44.000",,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Nashik","MH","422001","340"
"36387","58640","PPMP","'130832144352182980101","8637316872","10637241422","3004c556-bbca-4c3e-9172-0fee25e10ef3","5576225536","2025-08-29 10:21:12.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_M","115296666","ANRCKRTA115296666","M","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","C","8637316872",,"EK_E2E","MYEC1062384441","58640",,,"2025-08-29 11:37:17.000","2025-08-29 16:38:21.000","2025-08-30 09:13:57.000","2025-08-30 09:21:08.000","2025-09-02 13:15:34.000",,,,"2025-09-02 13:39:00","399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Bastar","MH","494001","340"
"36387","58640","PPMP","'130802852318716935001","8633613484","10633538103","c4f3c0d3-ee6f-402f-a554-e1ec2ce2be38","5573882885","2025-08-26 00:59:11.000","36084499","RUS_SK_Shatranj_Quirky_Red_L","115296652","ANRCKRTA115296652","L","RUS_SK_Shatranj_Quirky_Red","Anouk Rustic","Anouk Rustic Ethnic Motifs Printed Mandarin Collar Long Sleeves Pure Cotton Short Kurta","Kurtas","C","8633613484",,"EK_E2E","MYEP1079461431","58640",,,"2025-08-26 11:45:11.000","2025-08-26 16:01:58.000","2025-08-29 12:54:12.000","2025-08-29 13:00:13.000","2025-09-01 13:06:36.000",,,,"2025-09-01 13:23:00","319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Hazaribagh","JH","825410","260"
"36387","58640","PPMP","'130797160124671762601","8632527554","10632452206","d1e87ceb-2161-4805-87a4-7d8f3f248066","5573198425","2025-08-25 09:10:30.000","36084502","RUS_ICH_DIAMOND_NAVY BLUE_M","115296666","ANRCKRTA115296666","M","RUS_ICH_DIAMOND_NAVY BLUE","Anouk Rustic","Anouk Rustic Men Geometric Striped Thread Work Kurta","Kurtas","F","9759117286",,"EK_E2E","MYEP1079348363","58640","110","Vendor Failed to Handover (Ekart)","2025-08-25 12:49:31.000",,,,,"2025-08-31 20:52:44.000",,,,"399.00","2499.00","2100.00","0.00","0.00","0.00","0.00","Nashik","MH","422001","340"
"36387","58640","PPMP","'130768366065692717603","8627075004","10626999854","e2669f6f-e188-4ab9-acb9-fe00291ec7a3","5569963547","2025-08-22 01:11:29.000","36084506","RUS_ICH_CHECKS_GREY_M","115296686","ANRCKRTA115296686","M","RUS_ICH_CHECKS_GREY","Anouk Rustic","Anouk Rustic Checked Sequinned Band Collar Straight Kurta","Kurtas","F","8627075004",,"DE_4PL","5965269942575","58640","89","Hard Stop cancellation from platform","2025-08-22 10:16:13.000","2025-08-22 18:06:14.000","2025-08-25 02:43:42.000","2025-08-25 03:45:19.000",,"2025-09-18 19:31:43.000",,,,"399.00","2499.00","2100.00","23.00","0.00","0.00","0.00","Mumbai","MH","400053","340"
"36387","58640","PPMP","'130819920120225776101","8635870097","10635794714","686703a5-ed6a-431f-8c3d-792caff7e0a9","5575317997","2025-08-28 00:23:49.000","36084504","RUS_ICH_DOBBY_BEIGE_M","115296676","ANRCKRTA115296676","M","RUS_ICH_DOBBY_BEIGE","Anouk Rustic","Anouk Rustic Men Pure Cotton Woven Design Mandarin Collar Regular Kurta","Kurtas","C","8635870097",,"EK_E2E","MYEP1079684514","58640",,,"2025-08-28 12:29:09.000","2025-08-28 17:28:48.000","2025-08-29 14:36:28.000","2025-08-29 14:42:59.000","2025-08-31 16:26:34.000",,,,"2025-09-01 15:45:00","351.00","2199.00","1848.00","0.00","0.00","0.00","0.00","Hyderabad","TG","500055","292"
"36387","58640","PPMP","'130789433104036378203","8631203342","10631128042","f1268f17-45ed-4bef-ac6c-17ebfc8ce1af","5572403423","2025-08-24 11:42:39.000","36084489","RUS_SK_Shatranj_Eygpt_Grey_XL","115296603","ANRCKRTA115296603","XL","RUS_SK_Shatranj_Eygpt_Grey","Anouk Rustic","Anouk Rustic Men Pure Cotton Mandarin Collar Thread Work Kurta","Kurtas","C","9758688507",,"EK_E2E","MYEP1079190158","58640",,,"2025-08-24 12:26:35.000","2025-08-25 17:00:16.000","2025-08-29 05:53:36.000","2025-08-29 05:59:38.000","2025-09-01 11:23:16.000",,,,,"319.00","1999.00","1680.00","0.00","0.00","0.00","0.00","Ghaziabad","UP","201010","260"
"36387","58640","PPMP","'130723230120057522701","8619912274","10619837480","fbe0a4c1-8111-41d6-a0d6-20c111d4144c","5565581558","2025-08-16 19:48:50.000","36084484","RUS_KURTA_STR_PINK_M","115296576","ANRCKRTA115296576","M","RUS_KURTA_STR_PINK","Anouk Rustic","Anouk Rustic Striped Band Collar Straight Kurta","Kurtas","F","8619912274",,"EK_E2E","MYEP1078274257","58640","27","Delayed Delivery Cancellation","2025-08-17 12:09:50.000","2025-08-21 17:57:45.000","2025-08-23 15:55:05.000","2025-08-23 16:03:28.000",,"2025-08-23 19:58:06.000",,,,"399.00","1999.00","1600.00","0.00","0.00","0.00","0.00","Bangalore","KA","560087","340"
